Row_ID;Order_ID;Order_Date;Ship_Date;Ship_Mode;Customer_ID;Customer_Name;Segment;Country;City;State;Postal_Code;Region;Product_ID;Category;Sub_Category;Product_Name;Sales;Quantity;Discount;Profit
2559;CA-2012-147788;31/05/2012;04/06/2012;"Standard Class";TM-21010;"Tamara Manning";Consumer;"United States";Orem;Utah;84057;West;FUR-BO-10004357;Furniture;Bookcases;"O'Sullivan Living Dimensions 3-Shelf Bookcases";1406.86;7;0;140.686
2561;CA-2012-147788;31/05/2012;04/06/2012;"Standard Class";TM-21010;"Tamara Manning";Consumer;"United States";Orem;Utah;84057;West;OFF-ST-10000046;"Office Supplies";Storage;"Fellowes Super Stor/Drawer Files";323.1;2;0.3;61.389
2568;CA-2014-123967;02/11/2014;04/11/2014;"Second Class";SF-20200;"Sarah Foster";Consumer;"United States";Bellingham;Washington;98226;West;FUR-TA-10003954;Furniture;Tables;"Hon 94000 Series Round Tables";2665.62;9;0;239.9058
2569;CA-2014-148929;08/09/2014;12/09/2014;"Standard Class";SP-20620;"Stefania Perrino";Corporate;"United States";"New York City";"New York";10011;East;OFF-ST-10003282;"Office Supplies";Storage;"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers";478.08;8;0.3;133.8624
2573;CA-2013-155845;13/08/2013;16/08/2013;"Second Class";CM-12235;"Chris McAfee";Consumer;"United States";Carrollton;Texas;75007;Central;TEC-AC-10004145;Technology;Accessories;"Logitech diNovo Edge Keyboard";1399.944;7;0.2;52.4979
2574;CA-2014-145128;10/07/2014;15/07/2014;"Standard Class";SM-20320;"Sean Miller";"Home Office";"United States";Lafayette;Indiana;47905;Central;FUR-FU-10000293;Furniture;Furnishings;"Eldon Antistatic Chair Mats for Low to Medium Pile Carpets";526.45;5;0;31.587
2576;CA-2011-129091;22/11/2011;27/11/2011;"Standard Class";RA-19885;"Ruben Ausman";Corporate;"United States";Columbus;Georgia;31907;South;OFF-BI-10001071;"Office Supplies";Binders;"GBC ProClick Punch Binding System";319.9;5;0.3;156.751
2578;CA-2011-129091;22/11/2011;27/11/2011;"Standard Class";RA-19885;"Ruben Ausman";Corporate;"United States";Columbus;Georgia;31907;South;OFF-AP-10002734;"Office Supplies";Appliances;"Holmes Harmony HEPA Air Purifier for 17 x 20 Room";675.12;3;0.3;290.3016
2580;US-2011-155502;27/01/2011;01/02/2011;"Standard Class";SD-20485;"Shirley Daniels";"Home Office";"United States";Alexandria;Virginia;22304;South;OFF-ST-10004337;"Office Supplies";Storage;"SAFCO Commercial Wire Shelving, 72h";489.92;8;0.3;0
2587;CA-2014-131695;01/07/2014;07/07/2014;"Standard Class";RA-19285;"Ralph Arnett";Consumer;"United States";"New York City";"New York";10024;East;OFF-ST-10001476;"Office Supplies";Storage;"Steel Personal Filing/Posting Tote";248.57;7;0.3;67.1139
2590;CA-2013-137729;06/05/2013;10/05/2013;"Standard Class";BF-11005;"Barry Franz";"Home Office";"United States";"Los Angeles";California;90004;West;TEC-PH-10001433;Technology;Phones;"Cisco Small Business SPA 502G VoIP phone";246.168;3;0.2;21.5397
2592;US-2013-115455;09/09/2013;15/09/2013;"Standard Class";SE-20110;"Sanjit Engle";Consumer;"United States";Wheeling;Illinois;60090;Central;FUR-TA-10003569;Furniture;Tables;"Bretford CR8500 Series Meeting Room Furniture";601.47;3;0.5;-300.735
2596;CA-2014-149048;14/05/2014;18/05/2014;"Standard Class";BM-11650;"Brian Moss";Corporate;"United States";Columbus;Indiana;47201;Central;OFF-BI-10004632;"Office Supplies";Binders;"Ibico Hi-Tech Manual Binding System";914.97;3;0.3;411.7365
2597;CA-2014-149048;14/05/2014;18/05/2014;"Standard Class";BM-11650;"Brian Moss";Corporate;"United States";Columbus;Indiana;47201;Central;TEC-PH-10002310;Technology;Phones;"Plantronics Calisto P620-M USB Wireless Speakerphone System";587.97;3;0;158.7519
2598;CA-2014-149048;14/05/2014;18/05/2014;"Standard Class";BM-11650;"Brian Moss";Corporate;"United States";Columbus;Indiana;47201;Central;OFF-ST-10000078;"Office Supplies";Storage;"Tennsco 6- and 18-Compartment Lockers";530.34;3;0.3;95.4612
2603;CA-2013-165848;05/06/2013;05/06/2013;"Same Day";EN-13780;"Edward Nazzal";Consumer;"United States";"New York City";"New York";10035;East;TEC-MA-10003356;Technology;Machines;"Panasonic KX MC6040 Color Laser Multifunction Printer";1349.85;3;0;364.4595
2610;CA-2011-127446;25/11/2011;30/11/2011;"Standard Class";MC-17590;"Matt Collister";Corporate;"United States";Arlington;Texas;76017;Central;FUR-TA-10000577;Furniture;Tables;"Bretford CR4500 Series Slim Rectangular Table";1218.735;5;0.3;-121.8735
2624;CA-2014-127180;23/10/2014;25/10/2014;"First Class";TA-21385;"Tom Ashbrook";"Home Office";"United States";"New York City";"New York";10024;East;TEC-CO-10004722;Technology;Copiers;"Canon imageCLASS 2200 Advanced Copier";11199.968;4;0.2;3919.9888
2625;CA-2014-127180;23/10/2014;25/10/2014;"First Class";TA-21385;"Tom Ashbrook";"Home Office";"United States";"New York City";"New York";10024;East;TEC-PH-10001494;Technology;Phones;"Polycom CX600 IP Phone VoIP phone";2399.6;8;0;647.892
2629;US-2014-165344;14/11/2014;16/11/2014;"First Class";SB-20290;"Sean Braxton";Corporate;"United States";Springfield;Ohio;45503;East;TEC-MA-10002210;Technology;Machines;"Epson TM-T88V Direct Thermal Printer - Monochrome - Desktop";652.995;7;0.7;-935.9595
2637;CA-2012-162369;15/08/2012;19/08/2012;"Standard Class";TT-21265;"Tim Taslimi";Corporate;"United States";"Los Angeles";California;90045;West;OFF-ST-10000046;"Office Supplies";Storage;"Fellowes Super Stor/Drawer Files";323.1;2;0.3;61.389
2641;CA-2014-108441;13/06/2014;19/06/2014;"Standard Class";SB-20170;"Sarah Bern";Consumer;"United States";"New York City";"New York";10035;East;FUR-CH-10000595;Furniture;Chairs;"Safco Contoured Stacking Chairs";858.24;4;0.1;143.04
2649;CA-2011-131002;07/09/2011;12/09/2011;"Second Class";TB-21400;"Tom Boeckenhauer";Consumer;"United States";Tulsa;Oklahoma;74133;Central;FUR-FU-10004665;Furniture;Furnishings;"3M Polarizing Task Lamp with Clamp Arm, Light Gray";821.88;6;0;213.6888
2651;US-2013-146794;27/09/2013;02/10/2013;"Standard Class";SH-19975;"Sally Hughsby";Corporate;"United States";Hesperia;California;92345;West;FUR-BO-10004467;Furniture;Bookcases;"Bestar Classic Bookcase";424.9575;5;0.15;19.998
2655;CA-2014-112515;18/09/2014;22/09/2014;"Second Class";AS-10225;"Alan Schoenberger";Corporate;"United States";Provo;Utah;84604;West;FUR-BO-10003404;Furniture;Bookcases;"Global Adaptabilites Bookcase, Cherry/Storm Gray Finish";1292.94;3;0;77.5764
2657;CA-2014-112515;18/09/2014;22/09/2014;"Second Class";AS-10225;"Alan Schoenberger";Corporate;"United States";Provo;Utah;84604;West;OFF-ST-10001272;"Office Supplies";Storage;"Mini 13-1/2 Capacity Data Binder Rack, Pearl";261.74;2;0.3;65.435
2660;CA-2012-135538;24/12/2012;28/12/2012;"Standard Class";HR-14830;"Harold Ryan";Corporate;"United States";Gilbert;Arizona;85234;West;FUR-CH-10004287;Furniture;Chairs;"SAFCO Arco Folding Chair";883.84;4;0.2;99.432
2661;CA-2014-123372;29/11/2014;03/12/2014;"Standard Class";DG-13300;"Deirdre Greer";Corporate;"United States";"New York City";"New York";10035;East;TEC-PH-10002834;Technology;Phones;"Google Nexus 5";1979.89;11;0;494.9725
2665;CA-2013-164784;02/05/2013;05/05/2013;"First Class";HF-14995;"Herbert Flentye";Consumer;"United States";Memphis;Tennessee;38109;South;FUR-TA-10004534;Furniture;Tables;"Bevis 44 x 96 Conference Tables";370.62;3;0.4;-142.071
2672;CA-2011-126403;09/09/2011;12/09/2011;"Second Class";RR-19525;"Rick Reed";Corporate;"United States";Lowell;Massachusetts;1852;East;FUR-CH-10003761;Furniture;Chairs;"Global Italian Leather Office Chair";785.88;6;0;212.1876
2674;CA-2011-126403;09/09/2011;12/09/2011;"Second Class";RR-19525;"Rick Reed";Corporate;"United States";Lowell;Massachusetts;1852;East;OFF-ST-10000078;"Office Supplies";Storage;"Tennsco 6- and 18-Compartment Lockers";1325.85;5;0.3;238.653
2681;CA-2014-127026;22/01/2014;28/01/2014;"Standard Class";MH-18115;"Mick Hernandez";"Home Office";"United States";Jackson;Michigan;49201;Central;TEC-AC-10002049;Technology;Accessories;"Logitech G19 Programmable Gaming Keyboard";619.95;5;0;111.591
2683;CA-2014-127026;22/01/2014;28/01/2014;"Standard Class";MH-18115;"Mick Hernandez";"Home Office";"United States";Jackson;Michigan;49201;Central;TEC-MA-10002981;Technology;Machines;"I.R.I.S IRISCard Anywhere 5 Card Scanner";350.973;3;0.1;152.0883
2685;CA-2014-137085;30/06/2014;07/07/2014;"Standard Class";CT-11995;"Carol Triggs";Consumer;"United States";"Los Angeles";California;90004;West;OFF-BI-10000632;"Office Supplies";Binders;"Satellite Sectional Post Binders";312.552;9;0.3;101.5794
2697;CA-2011-145317;18/03/2011;23/03/2011;"Standard Class";SM-20320;"Sean Miller";"Home Office";"United States";Jacksonville;Florida;32216;South;TEC-MA-10003626;Technology;Machines;"Hewlett-Packard Deskjet 6540 Color Inkjet Printer";821.3;4;0.5;-16.426
2698;CA-2011-145317;18/03/2011;23/03/2011;"Standard Class";SM-20320;"Sean Miller";"Home Office";"United States";Jacksonville;Florida;32216;South;TEC-MA-10002412;Technology;Machines;"Cisco TelePresence System EX90 Videoconferencing Unit";22638.48;6;0.5;-1811.0784
2710;CA-2012-121797;30/01/2012;06/02/2012;"Standard Class";CC-12145;"Charles Crestani";Consumer;"United States";"Los Angeles";California;90049;West;TEC-MA-10000488;Technology;Machines;"Bady BDG101FRU Card Printer";1919.976;3;0.2;215.9973
2714;CA-2011-110100;25/04/2011;29/04/2011;"Standard Class";LC-16885;"Lena Creighton";Consumer;"United States";Wilmington;"North Carolina";28403;South;TEC-PH-10004531;Technology;Phones;"AT&T CL2909";302.376;3;0.2;37.797
2718;CA-2011-100006;07/09/2011;13/09/2011;"Standard Class";DK-13375;"Dennis Kane";Consumer;"United States";"New York City";"New York";10024;East;TEC-PH-10002075;Technology;Phones;"AT&T EL51110 DECT";377.97;3;0;109.6113
2726;CA-2014-149888;08/11/2014;14/11/2014;"Standard Class";EP-13915;"Emily Phan";Consumer;"United States";Philadelphia;Pennsylvania;19120;East;TEC-PH-10003811;Technology;Phones;"Jabra Supreme Plus Driver Edition Headset";359.97;5;0.4;-71.994
2727;CA-2014-149888;08/11/2014;14/11/2014;"Standard Class";EP-13915;"Emily Phan";Consumer;"United States";Philadelphia;Pennsylvania;19120;East;FUR-TA-10000849;Furniture;Tables;"Bevis Rectangular Conference Tables";350.352;4;0.4;-140.1408
2729;CA-2014-119193;23/12/2014;25/12/2014;"First Class";SK-19990;"Sally Knutson";Consumer;"United States";Toledo;Ohio;43615;East;TEC-PH-10003072;Technology;Phones;"Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System";629.958;7;0.4;94.4937
2731;CA-2014-104801;14/02/2014;20/02/2014;"Standard Class";FH-14350;"Fred Harton";Consumer;"United States";Seattle;Washington;98105;West;TEC-AC-10001838;Technology;Accessories;"Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset";799.96;4;0;343.9828
2736;CA-2012-115798;13/11/2012;19/11/2012;"Standard Class";KL-16645;"Ken Lonsdale";Consumer;"United States";Newark;Delaware;19711;East;TEC-PH-10003691;Technology;Phones;"BlackBerry Q10";377.97;3;0;94.4925
2738;CA-2012-115798;13/11/2012;19/11/2012;"Standard Class";KL-16645;"Ken Lonsdale";Consumer;"United States";Newark;Delaware;19711;East;FUR-BO-10004467;Furniture;Bookcases;"Bestar Classic Bookcase";299.97;3;0;56.9943
2740;CA-2014-122707;17/04/2014;19/04/2014;"First Class";EB-13750;"Edward Becker";Corporate;"United States";Hoover;Alabama;35244;South;OFF-SU-10000157;"Office Supplies";Supplies;"Compact Automatic Electric Letter Opener";477.24;4;0.3;9.5448
2744;CA-2012-140144;20/06/2012;25/06/2012;"Second Class";SC-20770;"Stewart Carmichael";Corporate;"United States";"San Francisco";California;94122;West;FUR-FU-10002253;Furniture;Furnishings;"Howard Miller 13" Diameter Pewter Finish Round Wall Clock"";257.64;6;0;100.4796
2747;CA-2011-155887;12/05/2011;17/05/2011;"Standard Class";KT-16480;"Kean Thornton";Consumer;"United States";Franklin;Massachusetts;2038;East;FUR-TA-10002228;Furniture;Tables;"Bevis Traditional Conference Table Top, Plinth Base";700.056;3;0.3;-130.0104
2750;US-2011-141257;08/06/2011;14/06/2011;"Standard Class";CS-11950;"Carlos Soltero";Consumer;"United States";Seattle;Washington;98115;West;FUR-CH-10002758;Furniture;Chairs;"Hon Deluxe Fabric Upholstered Stacking Chairs, Squared Back";585.552;3;0.2;73.194
2751;CA-2011-154669;08/08/2011;11/08/2011;"Second Class";TM-21010;"Tamara Manning";Consumer;"United States";Vacaville;California;95687;West;OFF-ST-10000532;"Office Supplies";Storage;"Advantus Rolling Drawer Organizers";423.28;11;0.3;110.0528
2754;CA-2012-155306;17/04/2012;21/04/2012;"Standard Class";GA-14515;"George Ashbrook";Consumer;"United States";"San Francisco";California;94122;West;TEC-AC-10003174;Technology;Accessories;"Plantronics S12 Corded Telephone Headset System";323.37;3;0;129.348
2755;CA-2012-155306;17/04/2012;21/04/2012;"Standard Class";GA-14515;"George Ashbrook";Consumer;"United States";"San Francisco";California;94122;West;TEC-PH-10002310;Technology;Phones;"Plantronics Calisto P620-M USB Wireless Speakerphone System";783.96;5;0.2;68.5965
2756;CA-2012-155306;17/04/2012;21/04/2012;"Standard Class";GA-14515;"George Ashbrook";Consumer;"United States";"San Francisco";California;94122;West;OFF-AP-10002651;"Office Supplies";Appliances;"Hoover Upright Vacuum With Dirt Cup";1447.65;5;0.3;419.8185
2758;CA-2013-127775;12/06/2013;14/06/2013;"Second Class";ES-14020;"Erica Smith";Consumer;"United States";"New York City";"New York";10035;East;TEC-AC-10002402;Technology;Accessories;"Razer Kraken PRO Over Ear PC and Music Headset";239.97;3;0;71.991
2760;CA-2013-146171;12/03/2013;16/03/2013;"Standard Class";JP-16135;"Julie Prescott";"Home Office";"United States";Columbus;Georgia;31907;South;OFF-ST-10001526;"Office Supplies";Storage;"Iceberg Mobile Mega Data/Printer Cart ";481.32;4;0.3;125.1432
2768;CA-2014-167752;16/01/2014;19/01/2014;"First Class";RW-19690;"Robert Waldorf";Consumer;"United States";Philadelphia;Pennsylvania;19134;East;OFF-AP-10002945;"Office Supplies";Appliances;"Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room";1924.16;8;0.3;312.676
2783;CA-2013-139878;12/11/2013;17/11/2013;"Standard Class";LD-17005;"Lisa DeCherney";Consumer;"United States";Detroit;Michigan;48234;Central;TEC-PH-10001336;Technology;Phones;"Digium D40 VoIP phone";257.98;2;0;74.8142
2786;CA-2012-149972;21/09/2012;23/09/2012;"First Class";CD-12790;"Cynthia Delaney";"Home Office";"United States";"Los Angeles";California;90036;West;FUR-CH-10004997;Furniture;Chairs;"Hon Every-Day Series Multi-Task Chairs";601.536;4;0.2;0
2794;CA-2011-154599;12/04/2011;17/04/2011;"Standard Class";KN-16450;"Kean Nguyen";Corporate;"United States";"Redondo Beach";California;90278;West;TEC-PH-10001557;Technology;Phones;"Pyle PMP37LED";1075.088;14;0.2;94.0702
2795;CA-2011-154599;12/04/2011;17/04/2011;"Standard Class";KN-16450;"Kean Nguyen";Corporate;"United States";"Redondo Beach";California;90278;West;TEC-PH-10000576;Technology;Phones;"AT&T 1080 Corded phone";438.368;4;0.2;38.3572
2797;CA-2011-154599;12/04/2011;17/04/2011;"Standard Class";KN-16450;"Kean Nguyen";Corporate;"United States";"Redondo Beach";California;90278;West;FUR-BO-10001337;Furniture;Bookcases;"O'Sullivan Living Dimensions 2-Shelf Bookcases";308.499;3;0.15;-18.147
2801;CA-2013-153318;26/10/2013;29/10/2013;"First Class";JS-15595;"Jill Stevenson";Corporate;"United States";Miami;Florida;33180;South;TEC-PH-10000984;Technology;Phones;"Panasonic KX-TG9471B";783.96;5;0.2;78.396
2809;CA-2012-148635;25/07/2012;27/07/2012;"Second Class";MH-18025;"Michelle Huthwaite";Consumer;"United States";Seattle;Washington;98115;West;FUR-BO-10002213;Furniture;Bookcases;"Sauder Forest Hills Library, Woodland Oak Finish";704.9;5;0;56.392
2810;CA-2012-148635;25/07/2012;27/07/2012;"Second Class";MH-18025;"Michelle Huthwaite";Consumer;"United States";Seattle;Washington;98115;West;FUR-CH-10001854;Furniture;Chairs;"Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat";561.568;3;0.2;28.0784
2814;CA-2012-135685;16/11/2012;18/11/2012;"Second Class";MP-18175;"Mike Pelletier";"Home Office";"United States";Milwaukee;Wisconsin;53209;Central;TEC-AC-10004145;Technology;Accessories;"Logitech diNovo Edge Keyboard";999.96;4;0;229.9908
2815;CA-2012-135685;16/11/2012;18/11/2012;"Second Class";MP-18175;"Mike Pelletier";"Home Office";"United States";Milwaukee;Wisconsin;53209;Central;FUR-TA-10000688;Furniture;Tables;"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base";653.55;3;0;111.1035
2819;CA-2012-104626;01/09/2012;08/09/2012;"Standard Class";DR-12940;"Daniel Raglin";"Home Office";"United States";Franklin;Massachusetts;2038;East;OFF-ST-10003208;"Office Supplies";Storage;"Adjustable Depth Letter/Legal Cart";1088.76;6;0.3;315.7404
2821;CA-2013-160500;06/05/2013;09/05/2013;"First Class";DM-13015;"Darrin Martin";Consumer;"United States";Encinitas;California;92024;West;FUR-TA-10003748;Furniture;Tables;"Bevis 36 x 72 Conference Tables";298.776;3;0.2;7.4694
2822;CA-2014-100202;01/01/2014;06/01/2014;"Standard Class";BD-11620;"Brian DeCherney";Consumer;"United States";Anaheim;California;92804;West;TEC-PH-10002563;Technology;Phones;"Adtran 1202752G1";302.376;3;0.2;22.6782
2826;US-2011-112914;25/09/2011;30/09/2011;"Standard Class";MT-18070;"Michelle Tran";"Home Office";"United States";Houston;Texas;77041;Central;FUR-BO-10003272;Furniture;Bookcases;"O'Sullivan Living Dimensions 5-Shelf Bookcases";300.5328;2;0.32;-97.2312
2832;CA-2011-148915;01/11/2011;05/11/2011;"Standard Class";ND-18370;"Natalie DeCherney";Consumer;"United States";Portland;Oregon;97206;West;OFF-ST-10001128;"Office Supplies";Storage;"Carina Mini System Audio Rack, Model AR050B";443.92;5;0.3;-94.333
2839;CA-2013-147368;10/06/2013;13/06/2013;"First Class";TC-21295;"Toby Carlisle";Consumer;"United States";Tallahassee;Florida;32303;South;TEC-MA-10002178;Technology;Machines;"Cisco CP-7937G Unified IP Conference Station Phone";695.7;3;0.5;-27.828
2841;US-2011-125521;14/03/2011;19/03/2011;"Standard Class";CK-12325;"Christine Kargatis";"Home Office";"United States";Chesapeake;Virginia;23320;South;FUR-CH-10003379;Furniture;Chairs;"Global Commerce Series High-Back Swivel/Tilt Chairs";1139.92;4;0;284.98
2845;US-2013-162852;28/12/2013;01/01/2014;"Standard Class";BG-11695;"Brooke Gillingham";Corporate;"United States";Woodstock;Illinois;60098;Central;FUR-CH-10004853;Furniture;Chairs;"Global Manager's Adjustable Task Chair, Storm";845.488;8;0.3;-12.0784
2847;CA-2014-152093;11/09/2014;16/09/2014;"Standard Class";SN-20560;"Skye Norling";"Home Office";"United States";Chicago;Illinois;60653;Central;OFF-BI-10003527;"Office Supplies";Binders;"Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind";762.594;3;0.3;-1143.891
2849;CA-2014-157854;09/04/2014;16/04/2014;"Standard Class";DM-13345;"Denise Monton";Corporate;"United States";Roswell;Georgia;30076;South;OFF-BI-10001359;"Office Supplies";Binders;"GBC DocuBind TL300 Electric Binding System";2690.97;3;0.3;1264.7559
2857;CA-2013-128594;27/08/2013;30/08/2013;"First Class";DJ-13510;"Don Jones";Corporate;"United States";"San Diego";California;92037;West;FUR-CH-10001215;Furniture;Chairs;"Global Troy Executive Leather Low-Back Tilter";1603.136;4;0.2;100.196
2860;CA-2014-138975;20/05/2014;24/05/2014;"Standard Class";SC-20380;"Shahid Collister";Consumer;"United States";Atlanta;Georgia;30318;South;TEC-PH-10004389;Technology;Phones;"Nokia Lumia 925";377.97;3;0;98.2722
2861;CA-2014-138975;20/05/2014;24/05/2014;"Standard Class";SC-20380;"Shahid Collister";Consumer;"United States";Atlanta;Georgia;30318;South;FUR-BO-10004695;Furniture;Bookcases;"O'Sullivan 2-Door Barrister Bookcase in Odessa Pine";1628.82;9;0;374.6286
